index,service,description,url,phone,url_phone
596,Learning resource Center of Southern NJ,"The Learning Resource Centers (LRCs) are located in four places across New Jersey: LRC-North in East Orange, LRC-North Satellite at William Paterson University in Wayne, LRC-Central in Trenton, and LRC-South at Rowan University in Glassboro. The centers serve families of students with disabilities and educators, providing resources and technical assistance. 

A membership card is required for access to all library resources, events, and production services, and membership is valid for 12 months. Members must be at least 18 years of age, and children must be accompanied by an adult at all times as the LRC does not provide childcare. Membership benefits include access to the production center and lending library. The LRCs also have specific circulation policies, and fines may be incurred for overdue or lost materials.  

Operating hours are not specified; however, the centers will be closed on state holidays.",https://www.nj.gov/education/specialed/LRC.shtml,8562564704,https://education.rowan.edu/lrcsouth/
598,Legal Aid Now,"Legal Services of New Jersey (LSNJ) provides free legal assistance to low-income residents in New Jersey for civil legal matters. The organization is headquartered at P.O. Box 1357, Edison, NJ 08818-1357. They offer a toll-free statewide legal hotline at 1-888-LSNJ-LAW for legal advice, information, and referrals. Operating hours are not specified. There is no mention of prerequisites such as needing a form of identification to use their services.",https://www.lsnj.org/,7325729100,https://www.lsnj.org/
599,Legal aid service,"Legal Services of New Jersey (LSNJ) provides free legal assistance to low-income individuals for civil legal matters. They operate a toll-free statewide hotline at 1-888-LSNJ-LAW. The organization is located at P.O. Box 1357, Edison, NJ 08818-1357. There are no specific prerequisites mentioned for using their services.",https://www.lsnj.org/,7325729100,https://www.lsnj.org/
600,Legal Services for Immigration,"American Friends Service Committee - Immigrant Rights Program:  
Location: 89 Market St, 6th Floor, Newark, NJ 07102  
Operating Hours: Not specified  
Prerequisites: Not specified  

Camden Center for Law and Social Justice (Atlantic City Office):  
Location: 9 N. Georgia Ave, Atlantic City, NJ 08401  
Operating Hours: Not specified  
Prerequisites: Not specified  

Camden Center for Law and Social Justice - Immigration Services (Camden Office):  
Location: 126 N. Broadway, 2nd Floor, Camden, NJ 08102  
Operating Hours: Not specified  
Prerequisites: Not specified  

Casa Esperanza:  
Location: 213 West Union Ave, Bound Brook, NJ 08805  
Operating Hours: Not specified  
Prerequisites: Not specified  

Catholic Charities of Camden - Immigration Services (Atlantic City Office):  
Location: 9 N. Georgia Ave, Atlantic City, NJ 08401  
Operating Hours: Not specified  
Prerequisites: Not specified  

Catholic Charities of Metuchen - Immigration Services (New Brunswick Office):  
Location: 56 Throop Ave, Holy Family Parish Pastoral Center Offices, New Brunswick, NJ 08901  
Operating Hours: Not specified  
Prerequisites: Not specified  

Catholic Charities of Metuchen - Immigration Services (Perth Amboy Office):  
Location: 319 Maple St., Perth Amboy, NJ 08861  
Operating Hours: Not specified  
Prerequisites: Not specified  

Catholic Charities of Metuchen - Immigration Services (Phillipsburg Office):  
Location: 700 Sayre Avenue, Phillipsburg, NJ 08865  
Operating Hours: Not specified  
Prerequisites: Not specified  

Catholic Charities of Paterson - Legal Services Department:  
Location: 212 Slater Street, Suite 201, Paterson, NJ 07501  
Operating Hours: Not specified  
Prerequisites: Not specified  

Catholic Charities of the Archdiocese of Newark - Bishop Francis Center for Immigration Legal Services:  
Location: 976 Broad St, Newark, NJ 07102  
Operating Hours: Not specified  
Prerequisites: Not specified  

Catholic Charities Trenton - Immigration Legal Assistance (Lakewood Office):  
Location: 200 Monmouth Ave, Lakewood, NJ 08701  
Operating Hours: Not specified  
Prerequisites: Not specified  

Church World Service (Jersey City Office):  
Location: 26 Journal Square, Suite 600, Jersey City, NJ 07306  
Operating Hours: Not specified  
Prerequisites: Not specified  

Dream Alive Foundation of New Jersey:  
Location: 101 Route 130 S Adams Building, Suite 106, Cinnaminson, NJ 08077  
Operating Hours: Not specified  
Prerequisites: Not specified  

El Centro de Recursos para Familias of Catholic Charities:  
Location: 327 S. Broad St, Trenton, NJ 08608  
Operating Hours: Not specified  
Prerequisites: Not specified  

El Centro Hispanoamericano:  
Location: 525 E. Front St, Plainfield, NJ 07060  
Operating Hours: Not specified  
Prerequisites: Not specified  

El Comite de Apoyo a los Trabajadores Agrícolas (Glassboro Office):  
Location: 4 South Delsea Drive, Glassboro, NJ 08028  
Operating Hours: Not specified  
Prerequisites: Not specified  

IACO Immigration and American Citizenship Organization:  
Location: 301 Main St Upper Level, Paterson, NJ 07505  
Operating Hours: Not specified  
Prerequisites: Not specified  

Immigrant Connection at CrossPoint Wesleyan Church:  
Location: 333 Georgetown Rd., Carneys Point, NJ 08069  
Operating Hours: Not specified  
Prerequisites: Not specified  

Immigration Community Outreach:  
Location: 17 Academy Street, Suite 308, Newark, NJ 08889  
Operating Hours: Not specified  
Prerequisites: Not specified  

International Rescue Committee (Elizabeth Office):  
Location: 208 Commerce Place, 4th Floor, Elizabeth, NJ 07201  
Operating Hours: Not specified  
Prerequisites: Not specified  ",https://www.immigrationadvocates.org/nonprofit/legaldirectory/search?state=NJ,9736431924,https://www.immigrationadvocates.org/nonprofit/legaldirectory/search?state=NJ
603,"Lesbian & Gay Community Services Center, Inc.","The Lesbian, Gay, Bisexual & Transgender Community Center is located at 208 W 13 St, New York, NY 10011. The general operating hours are Monday to Saturday from 8 a.m. to 10 p.m. and Sunday from 8 a.m. to 8 p.m. There is no specific information regarding prerequisites for using the center, such as identification requirements.",https://gaycenter.org/,2126207310,https://gaycenter.org/contact-us/
607,Life Church Emergency Food Pantry,"Life Church Emergency Food Pantry is located at 1509 North Main Street, Williamstown, NJ 08094. It operates on the 2nd and last Wednesday of each month from 2:00 PM to 3:00 PM. There are no specific prerequisites mentioned for using the pantry, such as identification or proof of address, but it is noted that the service is drive-thru only. Appointments are not required.",https://www.foodhelpline.org/directory/resources/cleizvcok0004mp0foo6g4j5h,8566294680,https://www.foodhelpline.org/directory/resources/cleizvcok0004mp0foo6g4j5h
609,Liquid Church,"Location: Liquid Church has multiple locations in New Jersey, including Parsippany, Princeton, Parlin, Wayne, Somerville, Garwood, and Mountainside.

Operating Hours: Services are held at various times, typically including options like 9:00 AM, 10:30 AM, and 11:30 AM.

Prerequisites: There are no dress codes or fancy requirements to visit the church. No information regarding specific forms of identification is mentioned.",https://www.liquidchurch.com/,9738798655,https://www.liquidchurch.com/contact-us
610,List of Warm Centers in Somerset County,"The New Jersey Code Blue program provides shelter and resources for individuals experiencing homelessness when temperatures drop below freezing. The locations of Warming Centers, which can include public libraries and senior centers, vary by county and are activated during severe cold events. There are no specific operating hours mentioned, but these centers are typically open during business hours, with additional after-hours options available. There are no explicit prerequisites mentioned for using the services, but individuals may access help by calling the Statewide Homeless Hotline at 211 or 877-652-1148.",https://nj211.org/njcodeblue,8776521148,https://nj211.org/njcodeblue
611,Literacy Volunteers of Morris County (LVMC),"Location: 16 Elm St, 1st Floor, Morristown, NJ 07960  
Operating Hours: Monday – 9:00 AM to 2:00 PM, Tuesday – 9:00 AM to 7:00 PM, Wednesday – 9:00 AM to 2:00 PM, Thursday – 9:00 AM to 2:00 PM, Closed on Fridays.  
Prerequisites: The program is free for foreign-born adults over 18 who live or work in Morris County; however, they are currently not accepting new student applications, and registration will reopen in January 2025.",https://www.lvmorris.org/,9739841998,https://www.lvmorris.org/
613,Little Falls Senior Bus Service,"Little Falls Senior Bus Service is available for Township residents aged 55 and older, or younger if disabled (must be able to board independently). The service operates Monday and Friday from 8:00 a.m. to 2:00 p.m., and Tuesday and Thursday from 8:00 a.m. to 2:30 p.m.; it is closed on Wednesdays. Residents must complete an application for a pass, available at the Clerk’s Office or the Department of Public Works. Approval notification will be sent after review. Additionally, requests for service should be made by calling the bus driver during operating hours.",https://www.lfnj.com/senior-citizens%E2%80%99-resource-page,2019946831,https://www.lfnj.com/senior-citizens%E2%80%99-resource-page
614,LITTLE ZION U.A.M.E. CHURCH,"Little Zion UAME Church is located at 154 Stephens St., Belleville, NJ 07109. Services are held at 11:00 AM. There is no specific information provided about prerequisites such as identification.",https://www.littlezionuame.org/,9737597358,https://www.littlezionuame.org/
616,Living Well with Schizophreina,"The website provides information about schizophrenia, a serious brain disorder that disrupts how people interpret reality. It describes the location of SAMHSA as Rockville, MD, and indicates that there are no specific operating hours mentioned. Additionally, no prerequisites such as forms of identification are noted for accessing the information or services related to schizophrenia.",https://www.samhsa.gov/mental-health/schizophrenia,18777264727,https://www.samhsa.gov/mental-health/schizophrenia
618,Logisticare of New Jersey,"LogistiCare, the non-emergency medical transportation vendor for NJ FamilyCare members, is now Modivcare. You still have access to the same benefits for non-emergency transportation for medical care, only the name has changed. You can schedule transportation to a doctor’s appointment by calling 1-866-527-9933 (TTY 1-866-288-3133) or making a reservation online at Modivcare.com. There is no specific requirement for a form of identification mentioned for using these services. Operating hours are not specified in the provided information.",https://www.horizonnjhealth.com/membersupport/updates-and-announcements/logisticare-now-modivcare,18665279933,https://www.horizonnjhealth.com/membersupport/updates-and-announcements/logisticare-now-modivcare
